raw_id,t_group,t_start,sorted_record_index,source_t_group,source_record_index,element,edge_x,edge_y,edge_z,edge_L,edge_tcoord,edge_tL,edge_dir,source_h0,source_h1,source_h2,source_h3,source_h4,source_h5,source_h6,source_h7,face_axis,face_axis_role,face_side,h0,h1,h2,h3,t0,t1,t2,t3,A,B,root_num,root_den,u_num,u_den,v_num,v_den,logical_incidence_id,canonical_event_id
cache=0:2:2781927;source=0:2772469;face=0:0,0,2,2781927,0,2772469,2,768,1132,1082,11,1,0,2,382858:0,411765:0,447696:0,447801:0,382858:4,411765:4,447696:4,447801:4,0,temporal_neighbour,0,382858:0,411765:0,447801:0,447696:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=382858:0|411765:0|447801:0|447696:0;edge=768,1132,1082,11,1,0,2,2","element=2;role=temporal_neighbour;face=382858:0|411765:0|447801:0|447696:0"
cache=0:2:2782002;source=0:2772589;face=0:0,0,2,2782002,0,2772589,4,776,1128,1081,11,1,0,2,1100203:0,1127137:0,1127249:0,1127311:0,1100203:4,1127137:4,1127249:4,1127311:4,0,temporal_neighbour,0,1100203:0,1127137:0,1127311:0,1127249:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100203:0|1127137:0|1127311:0|1127249:0;edge=776,1128,1081,11,1,0,2,4","element=4;role=temporal_neighbour;face=1100203:0|1127137:0|1127311:0|1127249:0"
cache=0:2:2782003;source=0:2772590;face=0:0,0,2,2782003,0,2772590,1,776,1128,1082,11,1,0,2,17895:0,56944:0,56855:0,56997:0,17895:4,56944:4,56855:4,56997:4,0,temporal_neighbour,0,17895:0,56855:0,56997:0,56944:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17895:0|56855:0|56997:0|56944:0;edge=776,1128,1082,11,1,0,2,1","element=1;role=temporal_neighbour;face=17895:0|56855:0|56997:0|56944:0"
cache=0:2:2782004;source=0:2772591;face=0:0,0,2,2782004,0,2772591,2,776,1128,1082,11,1,0,2,383376:0,447767:0,447621:0,447847:0,383376:4,447767:4,447621:4,447847:4,0,temporal_neighbour,0,383376:0,447621:0,447847:0,447767:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383376:0|447621:0|447847:0|447767:0;edge=776,1128,1082,11,1,0,2,2","element=2;role=temporal_neighbour;face=383376:0|447621:0|447847:0|447767:0"
cache=0:2:2782005;source=0:2772592;face=0:0,0,2,2782005,0,2772592,4,776,1128,1082,11,1,0,2,1100203:0,1127254:0,1127138:0,1127319:0,1100203:4,1127254:4,1127138:4,1127319:4,0,temporal_neighbour,0,1100203:0,1127138:0,1127319:0,1127254:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100203:0|1127138:0|1127319:0|1127254:0;edge=776,1128,1082,11,1,0,2,4","element=4;role=temporal_neighbour;face=1100203:0|1127138:0|1127319:0|1127254:0"
cache=0:2:2782100;source=0:2772747;face=0:0,0,2,2782100,0,2772747,1,786,1122,1085,11,1,0,2,57082:0,57084:0,57083:0,57085:0,57082:4,57084:4,57083:4,57085:4,0,temporal_neighbour,0,57082:0,57083:0,57085:0,57084:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=57082:0|57083:0|57085:0|57084:0;edge=786,1122,1085,11,1,0,2,1","element=1;role=temporal_neighbour;face=57082:0|57083:0|57085:0|57084:0"
cache=0:2:2782101;source=0:2772748;face=0:0,0,2,2782101,0,2772748,2,786,1122,1085,11,1,0,2,447996:0,447999:0,447998:0,448000:0,447996:4,447999:4,447998:4,448000:4,0,temporal_neighbour,0,447996:0,447998:0,448000:0,447999:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=447996:0|447998:0|448000:0|447999:0;edge=786,1122,1085,11,1,0,2,2","element=2;role=temporal_neighbour;face=447996:0|447998:0|448000:0|447999:0"
cache=0:2:2782160;source=0:2772856;face=0:0,0,2,2782160,0,2772856,1,794,1118,1085,11,1,0,2,55844:0,55863:0,55845:0,55850:0,55844:4,55863:4,55845:4,55850:4,0,temporal_neighbour,0,55844:0,55845:0,55850:0,55863:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55844:0|55845:0|55850:0|55863:0;edge=794,1118,1085,11,1,0,2,1","element=1;role=temporal_neighbour;face=55844:0|55845:0|55850:0|55863:0"
cache=0:2:2782164;source=0:2772860;face=0:0,0,2,2782164,0,2772860,2,794,1118,1086,11,1,0,2,446126:0,446163:0,446136:0,446137:0,446126:4,446163:4,446136:4,446137:4,0,temporal_neighbour,0,446126:0,446136:0,446137:0,446163:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446126:0|446136:0|446137:0|446163:0;edge=794,1118,1086,11,1,0,2,2","element=2;role=temporal_neighbour;face=446126:0|446136:0|446137:0|446163:0"
cache=0:2:2782255;source=0:2773008;face=0:0,0,2,2782255,0,2773008,1,804,1112,1079,11,1,0,2,17888:0,56144:0,56011:0,56153:0,17888:4,56144:4,56011:4,56153:4,0,temporal_neighbour,0,17888:0,56011:0,56153:0,56144:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17888:0|56011:0|56153:0|56144:0;edge=804,1112,1079,11,1,0,2,1","element=1;role=temporal_neighbour;face=17888:0|56011:0|56153:0|56144:0"
cache=0:2:2782256;source=0:2773009;face=0:0,0,2,2782256,0,2773009,2,804,1112,1080,11,1,0,2,383372:0,446634:0,446620:0,446670:0,383372:4,446634:4,446620:4,446670:4,0,temporal_neighbour,0,383372:0,446620:0,446670:0,446634:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383372:0|446620:0|446670:0|446634:0;edge=804,1112,1080,11,1,0,2,2","element=2;role=temporal_neighbour;face=383372:0|446620:0|446670:0|446634:0"
cache=0:2:2782312;source=0:2773131;face=0:0,0,2,2782312,0,2773131,1,812,1108,1075,11,1,0,2,17889:0,56070:0,56041:0,56071:0,17889:4,56070:4,56041:4,56071:4,0,temporal_neighbour,0,17889:0,56041:0,56071:0,56070:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17889:0|56041:0|56071:0|56070:0;edge=812,1108,1075,11,1,0,2,1","element=1;role=temporal_neighbour;face=17889:0|56041:0|56071:0|56070:0"
cache=0:2:2782313;source=0:2773132;face=0:0,0,2,2782313,0,2773132,2,812,1108,1075,11,1,0,2,383370:0,446480:0,446453:0,446481:0,383370:4,446480:4,446453:4,446481:4,0,temporal_neighbour,0,383370:0,446453:0,446481:0,446480:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383370:0|446453:0|446481:0|446480:0;edge=812,1108,1075,11,1,0,2,2","element=2;role=temporal_neighbour;face=383370:0|446453:0|446481:0|446480:0"
cache=0:2:2782388;source=0:2773300;face=0:0,0,2,2782388,0,2773300,1,822,1102,1072,11,1,0,2,55930:0,55932:0,55931:0,55933:0,55930:4,55932:4,55931:4,55933:4,0,temporal_neighbour,0,55930:0,55931:0,55933:0,55932:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55930:0|55931:0|55933:0|55932:0;edge=822,1102,1072,11,1,0,2,1","element=1;role=temporal_neighbour;face=55930:0|55931:0|55933:0|55932:0"
cache=0:2:2782389;source=0:2773301;face=0:0,0,2,2782389,0,2773301,2,822,1102,1073,11,1,0,2,446257:0,446259:0,446258:0,446262:0,446257:4,446259:4,446258:4,446262:4,0,temporal_neighbour,0,446257:0,446258:0,446262:0,446259:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446257:0|446258:0|446262:0|446259:0;edge=822,1102,1073,11,1,0,2,2","element=2;role=temporal_neighbour;face=446257:0|446258:0|446262:0|446259:0"
cache=0:2:2782445;source=0:2773397;face=0:0,0,2,2782445,0,2773397,1,830,1098,1071,11,1,0,2,55900:0,55914:0,55901:0,55902:0,55900:4,55914:4,55901:4,55902:4,0,temporal_neighbour,0,55900:0,55901:0,55902:0,55914:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=55900:0|55901:0|55902:0|55914:0;edge=830,1098,1071,11,1,0,2,1","element=1;role=temporal_neighbour;face=55900:0|55901:0|55902:0|55914:0"
cache=0:2:2782446;source=0:2773398;face=0:0,0,2,2782446,0,2773398,2,830,1098,1072,11,1,0,2,446303:0,446327:0,446304:0,446305:0,446303:4,446327:4,446304:4,446305:4,0,temporal_neighbour,0,446303:0,446304:0,446305:0,446327:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=446303:0|446304:0|446305:0|446327:0;edge=830,1098,1072,11,1,0,2,2","element=2;role=temporal_neighbour;face=446303:0|446304:0|446305:0|446327:0"
cache=0:2:2782522;source=0:2773553;face=0:0,0,2,2782522,0,2773553,1,840,1092,1073,11,1,0,2,61505:0,61516:0,61549:0,61617:0,61505:4,61516:4,61549:4,61617:4,0,temporal_neighbour,0,61505:0,61516:0,61617:0,61549:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=61505:0|61516:0|61617:0|61549:0;edge=840,1092,1073,11,1,0,2,1","element=1;role=temporal_neighbour;face=61505:0|61516:0|61617:0|61549:0"
cache=0:2:2782523;source=0:2773554;face=0:0,0,2,2782523,0,2773554,2,840,1092,1073,11,1,0,2,454299:0,454326:0,454379:0,454523:0,454299:4,454326:4,454379:4,454523:4,0,temporal_neighbour,0,454299:0,454326:0,454523:0,454379:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=454299:0|454326:0|454523:0|454379:0;edge=840,1092,1073,11,1,0,2,2","element=2;role=temporal_neighbour;face=454299:0|454326:0|454523:0|454379:0"
cache=0:2:2783003;source=0:2775736;face=0:0,0,2,2783003,0,2775736,1,908,1054,1055,11,1,0,2,17978:0,78746:0,78767:0,17980:0,17978:4,78746:4,78767:4,17980:4,0,temporal_neighbour,0,17978:0,78746:0,17980:0,78767:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17978:0|78746:0|17980:0|78767:0;edge=908,1054,1055,11,1,0,2,1","element=1;role=temporal_neighbour;face=17978:0|78746:0|17980:0|78767:0"
cache=0:2:2783404;source=0:2777695;face=0:0,0,2,2783404,0,2777695,2,940,1268,1063,11,1,0,2,384607:0,977407:0,977401:0,384608:0,384607:4,977407:4,977401:4,384608:4,0,temporal_neighbour,0,384607:0,977401:0,384608:0,977407:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=384607:0|977401:0|384608:0|977407:0;edge=940,1268,1063,11,1,0,2,2","element=2;role=temporal_neighbour;face=384607:0|977401:0|384608:0|977407:0"
cache=0:2:2784079;source=0:2783033;face=0:0,0,2,2784079,0,2783033,1,1732,2156,2143,12,1,0,2,52945:0,53006:0,52946:0,52947:0,52945:4,53006:4,52946:4,52947:4,0,temporal_neighbour,0,52945:0,52946:0,52947:0,53006:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=52945:0|52946:0|52947:0|53006:0;edge=1732,2156,2143,12,1,0,2,1","element=1;role=temporal_neighbour;face=52945:0|52946:0|52947:0|53006:0"
cache=0:2:2784080;source=0:2783034;face=0:0,0,2,2784080,0,2783034,2,1732,2156,2143,12,1,0,2,439964:0,440002:0,439965:0,439966:0,439964:4,440002:4,439965:4,439966:4,0,temporal_neighbour,0,439964:0,439965:0,439966:0,440002:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=439964:0|439965:0|439966:0|440002:0;edge=1732,2156,2143,12,1,0,2,2","element=2;role=temporal_neighbour;face=439964:0|439965:0|439966:0|440002:0"
cache=0:2:2784962;source=0:2786355;face=0:0,0,2,2784962,0,2786355,1,1816,2108,2110,12,1,0,2,17978:0,78746:0,78767:0,17980:0,17978:4,78746:4,78767:4,17980:4,0,temporal_neighbour,0,17978:0,78746:0,17980:0,78767:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=17978:0|78746:0|17980:0|78767:0;edge=1816,2108,2110,12,1,0,2,1","element=1;role=temporal_neighbour;face=17978:0|78746:0|17980:0|78767:0"
cache=0:2:2788770;source=0:2812118;face=0:0,0,2,2788770,0,2812118,1,3956,4080,4140,13,1,0,1,32435:0,32441:0,8121:0,32461:0,32435:4,32441:4,8121:4,32461:4,0,temporal_neighbour,0,8121:0,32435:0,32441:0,32461:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=8121:0|32435:0|32441:0|32461:0;edge=3956,4080,4140,13,1,0,1,1","element=1;role=temporal_neighbour;face=8121:0|32435:0|32441:0|32461:0"
cache=0:2:2790246;source=0:2824152;face=0:0,0,2,2790246,0,2824152,4,3996,4172,4133,13,1,0,2,1211918:0,1100858:0,1211927:0,1211995:0,1211918:4,1100858:4,1211927:4,1211995:4,0,temporal_neighbour,0,1100858:0,1211918:0,1211927:0,1211995:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=1100858:0|1211918:0|1211927:0|1211995:0;edge=3996,4172,4133,13,1,0,2,4","element=4;role=temporal_neighbour;face=1100858:0|1211918:0|1211927:0|1211995:0"
cache=0:2:2792358;source=0:2833798;face=0:0,0,2,2792358,0,2833798,2,4017,4164,4136,13,1,0,0,383811:0,652241:0,653115:0,653191:0,383811:4,652241:4,653115:4,653191:4,0,temporal_neighbour,0,383811:0,652241:0,653191:0,653115:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=383811:0|652241:0|653191:0|653115:0;edge=4017,4164,4136,13,1,0,0,2","element=2;role=temporal_neighbour;face=383811:0|652241:0|653191:0|653115:0"
cache=0:2:2794132;source=0:2845708;face=0:0,0,2,2794132,0,2845708,1,4032,4216,4123,13,1,0,2,151561:0,18402:0,18509:0,159890:0,151561:4,18402:4,18509:4,159890:4,0,temporal_neighbour,0,18402:0,151561:0,18509:0,159890:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=18402:0|151561:0|18509:0|159890:0;edge=4032,4216,4123,13,1,0,2,1","element=1;role=temporal_neighbour;face=18402:0|151561:0|18509:0|159890:0"
cache=0:2:2795651;source=0:2858531;face=0:0,0,2,2795651,0,2858531,2,4048,4232,4128,13,1,0,2,731171:0,384086:0,384089:0,731687:0,731171:4,384086:4,384089:4,731687:4,0,temporal_neighbour,0,384086:0,731171:0,384089:0,731687:0,2,3,2,3,-2,-5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=384086:0|731171:0|384089:0|731687:0;edge=4048,4232,4128,13,1,0,2,2","element=2;role=temporal_neighbour;face=384086:0|731171:0|384089:0|731687:0"
cache=0:2:2798739;source=0:2887655;face=0:0,0,2,2798739,0,2887655,1,44,116,68,7,1,0,2,23165:0,6301:1,6299:1,23124:0,23165:4,6301:5,6299:5,23124:4,0,temporal_neighbour,0,6299:1,23124:0,6301:1,23165:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=6299:1|23124:0|6301:1|23165:0;edge=44,116,68,7,1,0,2,1","element=1;role=temporal_neighbour;face=6299:1|23124:0|6301:1|23165:0"
cache=0:2:2798740;source=0:2887656;face=0:0,0,2,2798740,0,2887656,2,44,116,68,7,1,0,2,388529:0,15292:1,15290:1,388488:0,388529:4,15292:5,15290:5,388488:4,0,temporal_neighbour,0,15290:1,388488:0,15292:1,388529:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=15290:1|388488:0|15292:1|388529:0;edge=44,116,68,7,1,0,2,2","element=2;role=temporal_neighbour;face=15290:1|388488:0|15292:1|388529:0"
cache=0:2:2800245;source=0:2890395;face=0:0,0,2,2800245,0,2890395,1,232,328,268,9,1,0,2,20487:0,7711:1,6255:1,20505:0,20487:4,7711:5,6255:5,20505:4,0,temporal_neighbour,0,6255:1,20487:0,7711:1,20505:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=6255:1|20487:0|7711:1|20505:0;edge=232,328,268,9,1,0,2,1","element=1;role=temporal_neighbour;face=6255:1|20487:0|7711:1|20505:0"
cache=0:2:2800246;source=0:2890396;face=0:0,0,2,2800246,0,2890396,2,232,328,268,9,1,0,2,385825:0,17422:1,15244:1,385847:0,385825:4,17422:5,15244:5,385847:4,0,temporal_neighbour,0,15244:1,385825:0,17422:1,385847:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=15244:1|385825:0|17422:1|385847:0;edge=232,328,268,9,1,0,2,2","element=2;role=temporal_neighbour;face=15244:1|385825:0|17422:1|385847:0"
cache=0:2:2800331;source=0:2890542;face=0:0,0,2,2800331,0,2890542,1,240,240,257,9,1,0,2,7417:0,1511:1,1316:1,7808:0,7417:4,1511:5,1316:5,7808:4,0,temporal_neighbour,0,1316:1,7417:0,1511:1,7808:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=1316:1|7417:0|1511:1|7808:0;edge=240,240,257,9,1,0,2,1","element=1;role=temporal_neighbour;face=1316:1|7417:0|1511:1|7808:0"
cache=0:2:2800332;source=0:2890543;face=0:0,0,2,2800332,0,2890543,2,240,240,257,9,1,0,2,371000:0,8670:1,8442:1,371420:0,371000:4,8670:5,8442:5,371420:4,0,temporal_neighbour,0,8442:1,371000:0,8670:1,371420:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=8442:1|371000:0|8670:1|371420:0;edge=240,240,257,9,1,0,2,2","element=2;role=temporal_neighbour;face=8442:1|371000:0|8670:1|371420:0"
cache=0:2:2800397;source=0:2890618;face=0:0,0,2,2800397,0,2890618,1,240,312,265,9,1,0,2,310020:0,6242:1,6248:1,19278:0,310020:4,6242:5,6248:5,19278:4,0,temporal_neighbour,0,6242:1,19278:0,6248:1,310020:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=6242:1|19278:0|6248:1|310020:0;edge=240,312,265,9,1,0,2,1","element=1;role=temporal_neighbour;face=6242:1|19278:0|6248:1|310020:0"
cache=0:2:2800398;source=0:2890619;face=0:0,0,2,2800398,0,2890619,2,240,312,265,9,1,0,2,973819:0,15231:1,15237:1,384633:0,973819:4,15231:5,15237:5,384633:4,0,temporal_neighbour,0,15231:1,384633:0,15237:1,973819:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=15231:1|384633:0|15237:1|973819:0;edge=240,312,265,9,1,0,2,2","element=2;role=temporal_neighbour;face=15231:1|384633:0|15237:1|973819:0"
cache=0:2:2800566;source=0:2890813;face=0:0,0,2,2800566,0,2890813,1,249,248,256,9,1,0,0,5238:0,1758:1,948:1,8126:0,5238:4,1758:5,948:5,8126:4,0,temporal_neighbour,0,948:1,5238:0,1758:1,8126:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=948:1|5238:0|1758:1|8126:0;edge=249,248,256,9,1,0,0,1","element=1;role=temporal_neighbour;face=948:1|5238:0|1758:1|8126:0"
cache=0:2:2800567;source=0:2890814;face=0:0,0,2,2800567,0,2890814,2,249,248,256,9,1,0,0,368836:0,8941:1,8088:1,371756:0,368836:4,8941:5,8088:5,371756:4,0,temporal_neighbour,0,8088:1,368836:0,8941:1,371756:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=8088:1|368836:0|8941:1|371756:0;edge=249,248,256,9,1,0,0,2","element=2;role=temporal_neighbour;face=8088:1|368836:0|8941:1|371756:0"
cache=0:2:2800759;source=0:2891019;face=0:0,0,2,2800759,0,2891019,3,256,262,256,9,1,0,2,18998:1,1062958:0,1063989:0,19071:1,18998:5,1062958:4,1063989:4,19071:5,0,temporal_neighbour,0,18998:1,1062958:0,19071:1,1063989:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=3;role=temporal_neighbour;face=18998:1|1062958:0|19071:1|1063989:0;edge=256,262,256,9,1,0,2,3","element=3;role=temporal_neighbour;face=18998:1|1062958:0|19071:1|1063989:0"
cache=0:2:2801341;source=0:2892275;face=0:0,0,2,2801341,0,2892275,1,428,540,535,10,1,0,2,17835:0,51291:0,6129:1,51471:0,17835:4,51291:4,6129:5,51471:4,0,temporal_neighbour,0,6129:1,17835:0,51291:0,51471:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=6129:1|17835:0|51291:0|51471:0;edge=428,540,535,10,1,0,2,1","element=1;role=temporal_neighbour;face=6129:1|17835:0|51291:0|51471:0"
cache=0:2:2801342;source=0:2892276;face=0:0,0,2,2801342,0,2892276,2,428,540,535,10,1,0,2,383316:0,436843:0,15070:1,437105:0,383316:4,436843:4,15070:5,437105:4,0,temporal_neighbour,0,15070:1,383316:0,436843:0,437105:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=15070:1|383316:0|436843:0|437105:0;edge=428,540,535,10,1,0,2,2","element=2;role=temporal_neighbour;face=15070:1|383316:0|436843:0|437105:0"
cache=0:2:2801352;source=0:2892336;face=0:0,0,2,2801352,0,2892336,1,432,536,536,10,1,0,2,17833:0,6881:1,6141:1,55326:0,17833:4,6881:5,6141:5,55326:4,0,temporal_neighbour,0,6141:1,17833:0,6881:1,55326:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=6141:1|17833:0|6881:1|55326:0;edge=432,536,536,10,1,0,2,1","element=1;role=temporal_neighbour;face=6141:1|17833:0|6881:1|55326:0"
cache=0:2:2801353;source=0:2892337;face=0:0,0,2,2801353,0,2892337,2,432,536,536,10,1,0,2,383314:0,15931:1,15085:1,443630:0,383314:4,15931:5,15085:5,443630:4,0,temporal_neighbour,0,15085:1,383314:0,15931:1,443630:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=15085:1|383314:0|15931:1|443630:0;edge=432,536,536,10,1,0,2,2","element=2;role=temporal_neighbour;face=15085:1|383314:0|15931:1|443630:0"
cache=0:2:2801685;source=0:2893396;face=0:0,0,2,2801685,0,2893396,2,504,560,524,10,1,0,2,384361:0,15191:1,15189:1,384404:0,384361:4,15191:5,15189:5,384404:4,0,temporal_neighbour,0,15189:1,384361:0,15191:1,384404:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=15189:1|384361:0|15191:1|384404:0;edge=504,560,524,10,1,0,2,2","element=2;role=temporal_neighbour;face=15189:1|384361:0|15191:1|384404:0"
cache=0:2:2801686;source=0:2893397;face=0:0,0,2,2801686,0,2893397,4,504,560,524,10,1,0,2,1101466:0,21438:1,21437:1,1101525:0,1101466:4,21438:5,21437:5,1101525:4,0,temporal_neighbour,0,21437:1,1101466:0,21438:1,1101525:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=21437:1|1101466:0|21438:1|1101525:0;edge=504,560,524,10,1,0,2,4","element=4;role=temporal_neighbour;face=21437:1|1101466:0|21438:1|1101525:0"
cache=0:2:2802125;source=0:2894224;face=0:0,0,2,2802125,0,2894224,4,700,1168,1104,11,1,0,0,21405:1,1100120:0,1115547:0,1115666:0,21405:5,1100120:4,1115547:4,1115666:4,0,temporal_neighbour,0,21405:1,1100120:0,1115666:0,1115547:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=21405:1|1100120:0|1115666:0|1115547:0;edge=700,1168,1104,11,1,0,0,4","element=4;role=temporal_neighbour;face=21405:1|1100120:0|1115666:0|1115547:0"
cache=0:2:2802126;source=0:2894226;face=0:0,0,2,2802126,0,2894226,4,701,1168,1104,11,1,0,0,21405:1,1115547:0,1100120:0,1115666:0,21405:5,1115547:4,1100120:4,1115666:4,0,temporal_neighbour,0,21405:1,1100120:0,1115666:0,1115547:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=4;role=temporal_neighbour;face=21405:1|1100120:0|1115666:0|1115547:0;edge=701,1168,1104,11,1,0,0,4","element=4;role=temporal_neighbour;face=21405:1|1100120:0|1115666:0|1115547:0"
cache=0:2:2802695;source=0:2900032;face=0:0,0,2,2802695,0,2900032,1,1024,1040,1027,11,1,0,2,146441:0,6175:1,6347:1,23372:0,146441:4,6175:5,6347:5,23372:4,0,temporal_neighbour,0,6175:1,23372:0,6347:1,146441:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=6175:1|23372:0|6347:1|146441:0;edge=1024,1040,1027,11,1,0,2,1","element=1;role=temporal_neighbour;face=6175:1|23372:0|6347:1|146441:0"
cache=0:2:2803182;source=0:2911871;face=0:0,0,2,2803182,0,2911871,0,2016,2048,2048,12,1,0,2,5093:0,767:1,437:1,3208:0,5093:4,767:5,437:5,3208:4,0,temporal_neighbour,0,437:1,3208:0,767:1,5093:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=0;role=temporal_neighbour;face=437:1|3208:0|767:1|5093:0;edge=2016,2048,2048,12,1,0,2,0","element=0;role=temporal_neighbour;face=437:1|3208:0|767:1|5093:0"
cache=1:1:295;source=1:295;face=0:0,1,1,295,1,295,1,44,116,68,7,1,1,2,23165:0,23175:0,23166:0,23124:0,23165:0,6301:1,6299:1,23124:0,0,temporal_neighbour,0,23124:0,23166:0,23165:0,23175:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=1;role=temporal_neighbour;face=23124:0|23166:0|23165:0|23175:0;edge=44,116,68,7,1,1,2,1","element=1;role=temporal_neighbour;face=23124:0|23166:0|23165:0|23175:0"
cache=1:1:295;source=1:295;face=0:1,1,1,295,1,295,1,44,116,68,7,1,1,2,23165:0,23175:0,23166:0,23124:0,23165:0,6301:1,6299:1,23124:0,0,temporal_neighbour,1,6299:1,23124:0,6301:1,23165:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=1;role=temporal_neighbour;face=6299:1|23124:0|6301:1|23165:0;edge=44,116,68,7,1,1,2,1","element=1;role=temporal_neighbour;face=6299:1|23124:0|6301:1|23165:0"
cache=1:1:296;source=1:296;face=0:0,1,1,296,1,296,2,44,116,68,7,1,1,2,388529:0,388540:0,388530:0,388488:0,388529:0,15292:1,15290:1,388488:0,0,temporal_neighbour,0,388488:0,388530:0,388529:0,388540:0,2,1,2,1,2,3,3,2,1,2,1,2,"element=2;role=temporal_neighbour;face=388488:0|388530:0|388529:0|388540:0;edge=44,116,68,7,1,1,2,2","element=2;role=temporal_neighbour;face=388488:0|388530:0|388529:0|388540:0"
cache=1:1:296;source=1:296;face=0:1,1,1,296,1,296,2,44,116,68,7,1,1,2,388529:0,388540:0,388530:0,388488:0,388529:0,15292:1,15290:1,388488:0,0,temporal_neighbour,1,15290:1,388488:0,15292:1,388529:0,3,2,3,2,2,5,5,2,1,2,1,2,"element=2;role=temporal_neighbour;face=15290:1|388488:0|15292:1|388529:0;edge=44,116,68,7,1,1,2,2","element=2;role=temporal_neighbour;face=15290:1|388488:0|15292:1|388529:0"
